YEAR,DOY,HOUR,MINUTE,SECOND,SPACECRAFT,PLANET_NUMBER,RESPONSE,L_OR_M_MODE,SAVE_PLOT,FIT,ITERATIONS,CHANNELS_CUPA,CHANNELS_CUPB,CHANNELS_CUPC,CHANNELS_CUPD,VARY_V1,VARY_V2,VARY_V3,VARY_DENSITY,VARY_TEMPERATURE,ANALYTICAL_VPHI,V1,V2,V3,COMMON_TEMPERATURE,DELAMERE_COMPOSITION,SPECIES_1,SPECIES_1_A,SPECIES_1_Z,SPECIES_1_N,SPECIES_1_T,SPECIES_2,SPECIES_2_A,SPECIES_2_Z,SPECIES_2_N,SPECIES_2_T,SPECIES_3,SPECIES_3_A,SPECIES_3_Z,SPECIES_3_N,SPECIES_3_T,SPECIES_4,SPECIES_4_A,SPECIES_4_Z,SPECIES_4_N,SPECIES_4_T,SPECIES_5,SPECIES_5_A,SPECIES_5_Z,SPECIES_5_N,SPECIES_5_T,SPECIES_6,SPECIES_6_A,SPECIES_6_Z,SPECIES_6_N,SPECIES_6_T,SPECIES_7,SPECIES_7_A,SPECIES_7_Z,SPECIES_7_N,SPECIES_7_T,SPECIES_8,SPECIES_8_A,SPECIES_8_Z,SPECIES_8_N,SPECIES_8_T,SPECIES_9,SPECIES_9_A,SPECIES_9_Z,SPECIES_9_N,SPECIES_9_T
1979,63,21,29,34,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,150.9349518,0,156.1322632,1,4,16,1,0.215974018,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.467740268,134.3145447,0,0,0,0,0,1,16,1,1.470000029,900,4,23,1,0.159999996,0
1979,63,21,31,10,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,152.1936646,0,140.6737671,1,4,16,1,0.207926318,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.45147258,158.8892212,0,0,0,0,0,1,16,1,1.470000029,900,4,23,1,0.159999996,0
1979,63,21,37,35,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,148.8535919,0,171.3525848,1,4,16,1,0.224044189,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.507617474,121.0604782,0,0,0,0,0,1,16,1,1.470000029,900,4,23,1,0.159999996,0
1979,63,21,39,10,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,150.3000793,0,148.7526093,1,4,16,1,0.216420725,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.514165938,121.9444809,0,0,0,0,0,1,16,1,1.470000029,900,4,23,1,0.159999996,0
1979,63,21,40,47,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,150.7821808,0,146.2357178,1,4,16,1,0.212755576,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.501830816,149.5890656,0,0,0,0,0,1,16,1,1.470000029,900,4,23,1,0.159999996,0
1979,63,21,42,23,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,156.1513367,0,102.5392914,1,4,16,1,0.189230964,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.574488103,255.3403015,0,0,0,0,0,1,16,1,1.470000029,900,4,23,1,0.159999996,0
1979,63,21,43,58,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,155.9881439,0,104.0507584,1,4,16,1,0.190777108,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.569810927,252.4950409,0,0,0,0,0,1,16,1,1.470000029,900,4,23,1,0.159999996,0
1979,63,21,45,35,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,147.7786865,0,154.4520264,1,4,16,1,0.21725598,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.49899143,153.5254669,0,0,0,0,0,1,16,1,1.470000029,900,4,23,1,0.159999996,0
1979,63,21,47,10,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,148.9980774,0,142.9160004,1,4,16,1,0.208106652,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.615717709,169.2003937,0,0,0,0,0,1,16,1,1.470000029,900,4,23,1,0.159999996,0
1979,63,21,48,47,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,148.180069,0,161.9502869,1,4,16,1,0.27763164,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.58938694,154.0717163,0,0,0,0,0,1,16,1,1.470000029,900,4,23,1,0.159999996,0
1979,63,22,25,35,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,148.3970947,0,132.6180267,1,4,16,1,0.194047302,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.721615493,234.9846191,0,0,0,0,0,1,16,1,1.450000048,900,4,23,1,0.159999996,0
1979,63,22,33,34,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,134.2723846,0,192.2936707,1,4,16,1,0.367199898,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.630227447,80.35639954,0,0,0,0,0,1,16,1,1.399999976,900,4,23,1,0.159999996,0
1979,63,22,35,10,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,134.4340363,0,188.4388733,1,4,16,1,0.366380632,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.637837112,80.68994904,0,0,0,0,0,1,16,1,1.399999976,900,4,23,1,0.159999996,0
1979,63,22,36,46,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,135.6275482,0,201.595932,1,4,16,1,0.457457006,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.592942238,64.48846436,0,0,0,0,0,1,16,1,1.399999976,900,4,23,1,0.159999996,0
1979,63,22,38,22,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,135.7724762,0,202.152771,1,4,16,1,0.45567444,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.563622117,48.1857338,0,0,0,0,0,1,16,1,1.399999976,900,4,23,1,0.159999996,0
1979,63,22,39,58,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,137.9717102,0,201.4151764,1,4,16,1,0.479631454,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.542251825,44.03815842,0,0,0,0,0,1,16,1,1.649999976,900,4,23,1,0.159999996,0
1979,63,22,41,34,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,135.9547424,0,222.6263123,1,4,16,1,0.495213747,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.594011009,58.36454391,0,0,0,0,0,1,16,1,1.700000048,900,4,23,1,0.159999996,0
1979,63,22,43,10,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,131.6376038,0,149.9203339,1,4,16,1,0.388892204,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.643160224,70.11526489,0,0,0,0,0,1,16,1,1.799999952,900,4,23,1,0.159999996,0
1979,63,22,44,47,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,131.1686249,0,153.1833649,1,4,16,1,0.389056444,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.707772195,80.08126068,0,0,0,0,0,1,16,1,1.830000043,900,4,23,1,0.159999996,0
1979,63,22,46,22,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,132.9864502,0,139.9499817,1,4,16,1,0.359820247,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.739173353,93.6071167,0,0,0,0,0,1,16,1,1.830000043,900,4,23,1,0.159999996,0
1979,63,22,47,58,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,133.8843536,0,132.808197,1,4,16,1,0.349703014,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.732071817,127.4375,0,0,0,0,0,1,16,1,1.820000052,900,4,23,1,0.159999996,0
1979,63,22,54,22,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,133.1909637,0,126.842186,1,4,16,1,0.446460694,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.8257581,102.1862793,0,0,0,0,0,1,16,1,1.879999995,900,4,23,1,0.159999996,0
1979,63,22,55,58,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,131.5758972,0,131.6336365,1,4,16,1,0.46570766,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.81777066,102.6845703,0,0,0,0,0,1,16,1,1.879999995,900,4,23,1,0.159999996,0
1979,63,22,57,34,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,132.1545563,0,125.8030777,1,4,16,1,0.458710164,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.767611623,104.5490494,0,0,0,0,0,1,16,1,1.879999995,900,4,23,1,0.159999996,0
1979,63,22,59,10,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,132.959549,0,130.6806946,1,4,16,1,0.480035186,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.769223094,111.9307632,0,0,0,0,0,1,16,1,1.950000048,900,4,23,1,0.159999996,0
1979,63,23,0,47,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,131.5779419,0,145.4484253,1,4,16,1,0.501091063,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.698944688,71.34366608,0,0,0,0,0,1,16,1,1.950000048,900,4,23,1,0.159999996,0
1979,63,23,2,23,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,129.420166,0,102.2532425,1,4,16,1,0.492132396,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.747795582,90.55271912,0,0,0,0,0,1,16,1,1.950000048,900,4,23,1,0.159999996,0
1979,63,23,3,58,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,124.586937,0,143.0063934,1,4,16,1,0.572328448,73.28691864,4,16,2,0.374434114,73.28691864,4,32,3,0.369668096,51.82167816,4,32,2,0.837135136,51.82167816,4,32,1,0.127612054,0,3,1,1,0.71782589,54.32299423,0,0,0,0,0,1,16,1,1.950000048,900,4,23,1,0.159999996,0
1979,63,23,23,11,1,5,0,1,1,1,25,0,7048,7048,5115,0,1,0,1,1,0,0,136.3041534,0,20.57762527,1,4,16,1,2.589435101,16.69736671,4,16,2,0.374434114,16.69736671,4,32,3,0.369668096,11.80682182,4,32,2,0.837135136,11.80682182,4,32,1,0.127612054,0.600000024,4,1,1,0.349999994,66.78946686,0,0,0,0,0,1,16,1,2.200000048,750,4,23,1,0.159999996,0
1979,63,23,24,47,1,5,0,1,1,1,25,0,7048,7048,5115,0,1,0,1,1,0,0,134.7960205,0,24.90680695,0,4,16,1,2.238770485,19.12829399,4,16,2,0.374434114,19.12829399,4,32,3,0.369668096,13.52574635,4,32,2,0.837135136,13.52574635,4,32,1,0.270000011,0.600000024,4,1,1,0.5,76.51317596,0,0,0,0,0,1,16,1,2.200000048,750,4,23,1,0.159999996,0
1979,63,23,26,23,1,5,0,1,1,1,25,0,7048,7048,5115,0,1,0,1,1,0,0,134.3181458,0,26.19259262,0,4,16,1,2.325825214,19.33771324,4,16,2,0.374434114,19.33771324,4,32,3,0.369668096,13.67382813,4,32,2,0.837135136,13.67382813,4,32,1,0.270000011,0.600000024,4,1,1,0.25,77.35085297,0,0,0,0,0,1,16,1,2.200000048,750,4,23,1,0.159999996,0
1979,63,23,27,58,1,5,0,1,1,1,25,0,7048,7048,5120,0,1,0,1,1,0,0,129.0757751,0,33.16553497,0,4,16,1,1.827527881,21.92645645,4,16,2,0.374434114,21.92645645,4,32,3,0.369668096,15.50434589,4,32,2,0.837135136,15.50434589,4,32,1,0.230000004,0.600000024,4,1,1,0.5,87.70582581,0,0,0,0,0,1,16,1,2.200000048,750,4,23,1,0.159999996,0
1979,63,23,29,35,1,5,0,1,1,1,25,0,7048,7048,5120,0,1,0,1,1,0,0,128.7495117,0,32.92034149,0,4,16,1,1.854680419,22.3841877,4,16,2,0.374434114,22.3841877,4,32,3,0.369668096,15.82801151,4,32,2,0.837135136,15.82801151,4,32,1,0.230000004,0.600000024,4,1,1,0.400000006,89.53675079,0,0,0,0,0,1,16,1,2.200000048,750,4,23,1,0.159999996,0
1979,63,23,31,10,1,5,0,1,1,1,25,0,7048,7048,5115,0,1,0,1,1,0,0,134.6813812,0,17.81921196,0,4,16,1,2.724670887,15.58760643,4,16,2,0.374434114,15.58760643,4,32,3,0.369668096,11.02210236,4,32,2,0.837135136,11.02210236,4,32,1,0.170000002,0.600000024,4,1,1,0.25,62.35042572,0,0,0,0,0,1,16,1,2.200000048,750,4,23,1,0.159999996,0
1979,63,23,32,47,1,5,0,1,1,1,25,0,7048,7048,5115,0,1,0,1,1,0,0,134.453064,0,17.58737183,0,4,16,1,2.7311759,15.71739483,4,16,2,0.374434114,15.71739483,4,32,3,0.369668096,11.11387634,4,32,2,0.837135136,11.11387634,4,32,1,0.170000002,0.600000024,4,1,1,0.200000003,62.86957932,0,0,0,0,0,1,16,1,2.200000048,750,4,23,1,0.159999996,0
1979,63,23,34,22,1,5,0,1,1,1,25,0,10040,10040,5115,0,1,0,1,1,0,0,132.5412598,0,20.82567978,0,4,16,1,2.160466433,18.17990494,4,16,2,0.374434114,18.17990494,4,32,3,0.369668096,12.85513306,4,32,2,0.837135136,12.85513306,4,32,1,0.140000001,0.600000024,4,1,1,0.300000012,72.71961975,0,0,0,0,0,1,16,1,2.900000095,750,4,23,1,0.159999996,0
1979,63,23,42,23,1,5,0,1,1,1,25,0,10040,10040,5115,0,1,0,1,1,0,0,139.563446,0,18.16643906,0,4,16,1,2.867234945,16.07237816,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.140000001,0.600000024,4,1,1,0.300000012,64.28951263,0,0,0,0,0,1,16,1,2.900000095,750,4,23,1,0.159999996,0
1979,63,23,43,58,1,5,0,1,1,1,25,0,10040,10040,5115,0,1,0,1,1,0,0,125.2853317,0,32.48596954,0,4,16,1,1.396189451,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.129999995,0.600000024,4,1,1,0.699999988,64.28951263,0,0,0,0,0,1,16,1,2.900000095,750,4,23,1,0.159999996,0
1979,63,23,45,35,1,5,0,1,1,1,25,0,10040,10040,5115,0,1,0,1,1,0,0,123.7708511,0,33.81941223,1,4,16,1,1.466379523,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.127612054,0.600000024,4,1,1,0.5,64.28951263,0,0,0,0,0,1,16,1,3.200000048,750,4,23,1,0.159999996,0
1979,63,23,47,11,1,5,0,1,1,1,25,0,10040,10040,5115,0,1,0,1,1,0,0,125.9795609,0,37.09373474,1,4,16,1,1.234450579,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.127612054,0.600000024,4,1,1,0.600000024,64.28951263,0,0,0,0,0,1,16,1,3.200000048,750,4,23,1,0.159999996,0
1979,63,23,48,47,1,5,0,1,1,1,25,0,10040,10040,5115,0,1,0,1,1,0,0,128.351944,0,29.54427147,1,4,16,1,1.110125422,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.127612054,0.600000024,4,1,1,0.5,64.28951263,0,0,0,0,0,1,16,1,3,750,4,23,1,0.159999996,0
1979,63,23,50,23,1,5,0,1,1,1,25,0,0,0,5110,0,1,0,1,1,0,0,122.5482635,0,60.19154358,1,4,16,1,0.900336146,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.127612054,0.600000024,4,1,1,0.699999988,64.28951263,0,0,0,0,0,1,16,1,3.200000048,750,4,23,1,0.159999996,0
1979,63,23,51,59,1,5,0,1,1,1,25,0,0,0,5110,0,1,0,1,1,0,0,123.2172394,0,55.2672081,1,4,16,1,0.849256754,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.127612054,0.600000024,4,1,1,0.850000024,64.28951263,0,0,0,0,0,1,16,1,3.400000095,750,4,23,1,0.159999996,0
1979,63,23,53,35,1,5,0,1,1,1,25,0,0,0,5110,0,1,0,1,1,0,0,119.8933563,0,57.15771866,1,4,16,1,0.83907944,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.127612054,0.600000024,4,1,1,0.899999976,64.28951263,0,0,0,0,0,1,16,1,3.5,750,4,23,1,0.159999996,0
1979,63,23,55,10,1,5,0,1,1,1,25,0,0,0,5110,0,1,0,1,1,0,0,119.7043457,0,59.80018234,1,4,16,1,0.850421607,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.127612054,0.600000024,4,1,1,0.899999976,64.28951263,0,0,0,0,0,1,16,1,3.5,750,4,23,1,0.159999996,0
1979,63,23,56,47,1,5,0,1,1,1,25,0,0,0,5110,0,1,0,1,1,0,0,125.9465637,0,72.29314423,1,4,16,1,0.877440989,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.127612054,0.600000024,4,1,1,0.899999976,64.28951263,0,0,0,0,0,1,16,1,3.200000048,750,4,23,1,0.159999996,0
1979,63,23,58,22,1,5,0,1,1,1,25,0,0,0,5110,0,1,0,1,1,0,0,125.3505783,0,74.83491516,1,4,16,1,0.893223703,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.127612054,0.600000024,4,1,1,0.899999976,64.28951263,0,0,0,0,0,1,16,1,3.200000048,750,4,23,1,0.159999996,0
1979,63,23,59,59,1,5,0,1,1,1,25,0,0,0,5110,0,1,0,1,1,0,0,120.4581146,0,58.62068176,1,4,16,1,0.886293888,0,4,16,2,0.374434114,16.07237816,4,32,3,0.369668096,11.36488724,4,32,2,0.837135136,11.36488724,4,32,1,0.127612054,0.600000024,4,1,1,0.899999976,64.28951263,0,0,0,0,0,1,16,1,3.400000095,750,4,23,1,0.159999996,0
1979,64,0,1,34,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,122.1088562,0,60.5511055,1,4,16,1,0.8549968,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,3.200000048,750,4,23,1,0.159999996,0
1979,64,0,3,11,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,114.3222198,0,52.32936096,1,4,16,1,0.801100671,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,3.599999905,750,4,23,1,0.159999996,0
1979,64,0,4,47,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,114.3642731,0,52.91522217,1,4,16,1,0.806104183,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,3.599999905,750,4,23,1,0.159999996,0
1979,64,0,6,22,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,115.0258789,0,40.28839111,1,4,16,1,0.938192427,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,3.599999905,750,4,23,1,0.159999996,0
1979,64,0,7,58,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,114.4774551,0,44.75861359,1,4,16,1,0.955915749,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,3.599999905,750,4,23,1,0.159999996,0
1979,64,0,11,11,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,101.111618,0,68.2230835,1,4,16,1,0.732433677,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,14,22,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,108.1194992,0,63.89443588,1,4,16,1,0.770081341,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,15,59,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,105.9807587,0,79.03961945,1,4,16,1,0.57733041,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1.5,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,17,34,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,106.5424728,0,78.81944275,1,4,16,1,0.564808607,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1.5,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,22,23,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,117.2495117,0,52.79953766,1,4,16,1,0.96994853,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,23,58,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,116.6949387,0,56.977211,1,4,16,1,0.998796225,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,25,34,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,123.6933517,0,62.91572189,1,4,16,1,1.062742829,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,27,11,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,123.1986237,0,65.49185944,1,4,16,1,1.083393097,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,28,47,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,116.7636795,0,60.42041397,1,4,16,1,1.01779902,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,30,22,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,116.7415619,0,62.60504913,1,4,16,1,1.018987656,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,31,58,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,118.406395,0,66.0535202,1,4,16,1,1.077736259,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
1979,64,0,33,34,1,5,0,1,1,1,25,0,0,0,5105,0,1,0,1,1,0,0,118.5454025,0,72.06456757,1,4,16,1,1.063021183,25.32439613,4,16,2,0.374434114,25.32439613,4,32,3,0.369668096,17.90705299,4,32,2,0.837135136,17.90705299,4,32,1,0.127612054,0.600000024,4,1,1,1,25,0,0,0,0,0,1,16,1,4,750,4,23,1,0.159999996,0
