YEAR,DOY,HOUR,MINUTE,SECOND,SPACECRAFT,PLANET_NUMBER,RESPONSE,L_OR_M_MODE,SAVE_PLOT,FIT,ITERATIONS,CHANNELS_CUPA,CHANNELS_CUPB,CHANNELS_CUPC,CHANNELS_CUPD,VARY_V1,VARY_V2,VARY_V3,VARY_DENSITY,VARY_TEMPERATURE,ANALYTICAL_VPHI,V1,V2,V3,COMMON_TEMPERATURE,DELAMERE_COMPOSITION,SPECIES_1,SPECIES_1_A,SPECIES_1_Z,SPECIES_1_N,SPECIES_1_T,SPECIES_2,SPECIES_2_A,SPECIES_2_Z,SPECIES_2_N,SPECIES_2_T,SPECIES_3,SPECIES_3_A,SPECIES_3_Z,SPECIES_3_N,SPECIES_3_T,SPECIES_4,SPECIES_4_A,SPECIES_4_Z,SPECIES_4_N,SPECIES_4_T,SPECIES_5,SPECIES_5_A,SPECIES_5_Z,SPECIES_5_N,SPECIES_5_T,SPECIES_6,SPECIES_6_A,SPECIES_6_Z,SPECIES_6_N,SPECIES_6_T,SPECIES_7,SPECIES_7_A,SPECIES_7_Z,SPECIES_7_N,SPECIES_7_T,SPECIES_8,SPECIES_8_A,SPECIES_8_Z,SPECIES_8_N,SPECIES_8_T
1979,190,8,59,22,2,5,1,1,0,1,10,0,20100,20100,30100,1,1,1,1,1,0,0,0,0,0,1,4,16,1,0,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,0.800000012,65,4,23,1,0.159999996,0,1,16,1,2,900
1979,190,9,0,58,2,5,1,1,0,1,10,0,0,0,30090,0,1,0,1,1,0,0,76.37112601,0,959.7774875,1,4,16,1,2.169728649,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,0.800000012,65,4,23,1,0.159999996,0,1,16,1,2.099999905,900
1979,190,9,52,9,2,5,1,1,0,1,10,0,0,0,30090,0,1,0,1,1,0,-12.64000034,15.25469331,1.570000052,254.7057303,1,4,16,1,0.257306335,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,0.800000012,99.65000153,4,23,1,0.159999996,0,1,16,1,4.400000095,900
1979,190,11,24,58,2,5,1,1,0,1,10,0,0,0,30090,0,1,0,1,1,0,11.43000031,7.028037818,8.430000305,149.7802204,1,4,16,1,0.21056973,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,1.799999952,129.3399963,4,23,1,0.159999996,0,1,16,1,4.199999809,900
1979,190,11,47,22,2,5,1,1,0,1,10,0,0,0,30090,0,1,0,1,1,0,11.43000031,14.56371433,8.430000305,213.8790368,1,4,16,1,0.472439105,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,1.799999952,100,4,23,1,0.159999996,0,1,16,1,3.700000048,900
1979,190,20,52,58,2,5,1,1,0,1,10,20090,20090,20090,0,1,1,1,1,1,0,1.39537767,0.563208525,1.436728897,7.194106562,1,4,16,1,0.097480697,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,1.960000038,40,4,23,1,0.159999996,0,1,16,1,7.400000095,1100
1979,191,3,0,58,2,5,1,1,0,1,10,20090,20090,20090,0,0,1,0,1,1,0,-4.380000114,1.527000583,-8.550000191,9.855658884,1,4,16,1,0.090227577,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,1.960000038,68.56999969,4,23,1,0.159999996,0,1,16,1,9.5,900
1979,191,9,8,58,2,5,1,1,0,1,10,20090,20090,20090,0,0,1,0,1,1,0,17.33922768,4.43559177,-7.849836349,25.46522925,1,4,16,1,0.101181667,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,0.800000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,10,34,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,0,-7.849836349,0,1,4,16,1,0,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,12,9,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,5.184309292,-7.849836349,31.39879518,1,4,16,1,0.077483779,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,13,46,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,3.359283227,-7.849836349,16.1614907,1,4,16,1,0.072525517,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,15,21,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,5.156978627,-7.849836349,30.8040263,1,4,16,1,0.071721147,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,16,58,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,2.748998678,-7.849836349,12.39529789,1,4,16,1,0.065476071,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,18,33,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,2.667380079,-7.849836349,13.68400228,1,4,16,1,0.070918553,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,20,9,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,4.122399413,-7.849836349,26.05641713,1,4,16,1,0.074962018,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,21,45,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,2.973973728,-7.849836349,14.09453989,1,4,16,1,0.072464259,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,23,22,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.877484993,-7.849836349,8.312930362,1,4,16,1,0.06950119,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.5,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,24,58,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,2.627021114,-7.849836349,16.3892872,1,4,16,1,0.069806757,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.5,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,26,33,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.113146988,-7.849836349,4.418814912,1,4,16,1,0.06950302,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.300000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,28,9,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.016586124,-7.849836349,4.344445193,1,4,16,1,0.081048026,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,29,45,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,2.342622209,-7.849836349,12.51227709,1,4,16,1,0.081667163,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.649999976,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,31,22,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.292930018,-7.849836349,5.521809585,1,4,16,1,0.078783939,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,32,57,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.063037206,-7.849836349,4.620903016,1,4,16,1,0.074942873,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,34,33,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.066935744,-7.849836349,4.098853643,1,4,16,1,0.077111508,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,36,10,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.071718905,-7.849836349,4.103662964,1,4,16,1,0.076983988,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,37,45,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.382584968,-7.849836349,5.564203732,1,4,16,1,0.072482167,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.5,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,39,22,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.529212434,-7.849836349,6.589191755,1,4,16,1,0.075591632,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.5,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,40,58,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.581120732,-7.849836349,8.043043764,1,4,16,1,0.075948145,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,42,33,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.158548457,-7.849836349,4.838646364,1,4,16,1,0.072947656,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.300000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,44,10,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.163208805,-7.849836349,5.664929269,1,4,16,1,0.073665221,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.300000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,45,45,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,3.201334852,-7.849836349,19.13307263,1,4,16,1,0.085140654,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.5,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,47,22,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.712338235,-7.849836349,6.354048263,1,4,16,1,0.076218642,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,48,58,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,0.872169858,-7.849836349,2.913903783,1,4,16,1,0.074698966,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.300000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,50,33,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,0.866191994,-7.849836349,2.384863994,1,4,16,1,0.068031891,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.300000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,52,9,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,2.024971025,-7.849836349,9.505189245,1,4,16,1,0.080450905,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,53,46,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.579196333,-7.849836349,5.162696053,1,4,16,1,0.068117802,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,55,22,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.60057224,-7.849836349,5.300918172,1,4,16,1,0.075980835,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,56,58,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.740351582,-7.849836349,6.639124916,1,4,16,1,0.077046155,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,58,33,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,1.947149009,-7.849836349,12.02306243,1,4,16,1,0.087688999,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,10,0,9,2,5,1,1,0,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,2.012349423,-7.849836349,6.901025736,1,4,16,1,0.069266226,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
