YEAR,DOY,HOUR,MINUTE,SECOND,SPACECRAFT,PLANET_NUMBER,RESPONSE,L_OR_M_MODE,SAVE_PLOT,FIT,ITERATIONS,CHANNELS_CUPA,CHANNELS_CUPB,CHANNELS_CUPC,CHANNELS_CUPD,VARY_V1,VARY_V2,VARY_V3,VARY_DENSITY,VARY_TEMPERATURE,ANALYTICAL_VPHI,V1,V2,V3,COMMON_TEMPERATURE,DELAMERE_COMPOSITION,SPECIES_1,SPECIES_1_A,SPECIES_1_Z,SPECIES_1_N,SPECIES_1_T,SPECIES_2,SPECIES_2_A,SPECIES_2_Z,SPECIES_2_N,SPECIES_2_T,SPECIES_3,SPECIES_3_A,SPECIES_3_Z,SPECIES_3_N,SPECIES_3_T,SPECIES_4,SPECIES_4_A,SPECIES_4_Z,SPECIES_4_N,SPECIES_4_T,SPECIES_5,SPECIES_5_A,SPECIES_5_Z,SPECIES_5_N,SPECIES_5_T,SPECIES_6,SPECIES_6_A,SPECIES_6_Z,SPECIES_6_N,SPECIES_6_T,SPECIES_7,SPECIES_7_A,SPECIES_7_Z,SPECIES_7_N,SPECIES_7_T,SPECIES_8,SPECIES_8_A,SPECIES_8_Z,SPECIES_8_N,SPECIES_8_T
1979,190,9,0,58,2,5,1,1,101,1,10,0,0,0,30090,0,1,0,1,1,0,0,85.45315552,0,749.2197876,1,4,16,1,1.663247466,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,0.800000012,65,4,23,1,0.159999996,0,1,16,1,2.099999905,900
1979,190,9,52,9,2,5,1,1,101,1,10,0,0,0,30090,0,1,0,1,1,0,-12.64000034,159.7871399,1.570000052,236.233139,1,4,16,1,0.914387167,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,0.800000012,99.65000153,4,23,1,0.159999996,0,1,16,1,4.400000095,900
1979,190,11,24,58,2,5,1,1,101,1,10,0,0,0,30090,0,1,0,1,1,0,11.43000031,159.8071899,8.430000305,94.48664856,1,4,16,1,0.687003493,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,1.799999952,129.3399963,4,23,1,0.159999996,0,1,16,1,4.199999809,900
1979,190,11,47,22,2,5,1,1,101,1,10,0,0,0,30090,0,1,0,1,1,0,11.43000031,137.1931152,8.430000305,363.0905762,1,4,16,1,1.846113682,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,1.799999952,100,4,23,1,0.159999996,0,1,16,1,3.700000048,900
1979,190,20,52,58,2,5,1,1,101,1,10,20090,20090,20090,0,1,1,1,1,1,0,7.361061096,112.1155243,25.20915794,136.7375031,1,4,16,1,5.740644932,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,1.960000038,40,4,23,1,0.159999996,0,1,16,1,7.400000095,1100
1979,191,3,0,58,2,5,1,1,101,1,10,20090,20090,20090,0,0,1,0,1,1,0,-4.380000114,113.5750198,-8.550000191,126.5366974,1,4,16,1,2.040520906,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,1.960000038,68.56999969,4,23,1,0.159999996,0,1,16,1,9.5,900
1979,191,9,8,58,2,5,1,1,101,1,10,20090,20090,20090,0,0,1,0,1,1,0,17.33922768,128.7002106,-7.849836349,96.51821899,1,4,16,1,1.025022149,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,1,1,1,0.800000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,10,34,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,117.677948,-7.849836349,189.6694031,1,4,16,1,0.85757488,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,12,9,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,131.0648956,-7.849836349,76.15791321,1,4,16,1,0.716808498,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,13,46,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,132.8505249,-7.849836349,49.95953369,1,4,16,1,0.890250564,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,15,21,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,141.4931641,-7.849836349,60.05560303,1,4,16,1,0.635278702,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,16,58,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,144.643219,-7.849836349,37.65562057,1,4,16,1,0.921818078,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,18,33,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,140.5154419,-7.849836349,52.59004211,1,4,16,1,1.148739576,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,20,9,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,142.7836914,-7.849836349,76.17853546,1,4,16,1,0.949506283,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,21,45,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,137.9828949,-7.849836349,49.56075668,1,4,16,1,1.078796268,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.699999988,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,23,22,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,137.3993225,-7.849836349,28.04816246,1,4,16,1,1.471937299,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.5,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,24,58,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,144.6765289,-7.849836349,39.53396225,1,4,16,1,1.005190849,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.5,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,26,33,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,145.2589417,-7.849836349,25.45850182,1,4,16,1,1.943027258,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.300000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,28,9,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,136.8215942,-7.849836349,35.31948853,1,4,16,1,2.902169943,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,29,45,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,137.8699036,-7.849836349,85.98896027,1,4,16,1,1.997683764,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.649999976,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,31,22,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,137.5934143,-7.849836349,42.04466248,1,4,16,1,2.381813765,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,32,57,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,138.7042694,-7.849836349,25.93439865,1,4,16,1,2.281413555,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,34,33,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,136.9566345,-7.849836349,26.56769562,1,4,16,1,2.384575605,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,36,10,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,135.8169403,-7.849836349,25.19576836,1,4,16,1,2.303736687,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,37,45,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,140.5435791,-7.849836349,29.37849236,1,4,16,1,1.848254681,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.5,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,39,22,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,139.1627502,-7.849836349,34.52898407,1,4,16,1,1.845281243,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.5,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,40,58,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,142.004776,-7.849836349,29.34605789,1,4,16,1,1.611336231,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,42,33,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,146.2051086,-7.849836349,28.73402023,1,4,16,1,2.139137983,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.300000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,44,10,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,145.7208099,-7.849836349,23.77401733,1,4,16,1,1.982604265,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.300000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,45,45,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,139.0576172,-7.849836349,66.83296204,1,4,16,1,1.313886642,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.5,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,47,22,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,137.8988953,-7.849836349,34.7998848,1,4,16,1,1.683439612,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,48,58,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,147.6960144,-7.849836349,22.47532845,1,4,16,1,2.619362831,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.300000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,50,33,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,149.4567719,-7.849836349,14.75666142,1,4,16,1,2.087430716,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.300000012,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,52,9,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,147.3284607,-7.849836349,35.13926315,1,4,16,1,1.673362374,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,53,46,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,152.0276337,-7.849836349,23.72661781,1,4,16,1,1.444993734,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,55,22,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,141.0538177,-7.849836349,33.34193039,1,4,16,1,1.787424922,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,56,58,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,141.0470276,-7.849836349,34.60118866,1,4,16,1,1.717138886,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,9,58,33,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,137.0957794,-7.849836349,28.07159042,1,4,16,1,1.480275393,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
1979,191,10,0,9,2,5,1,1,101,1,10,15090,20060,20060,20060,0,1,0,1,1,0,17.33922768,145.890686,-7.849836349,16.89249229,1,4,16,1,0.912691116,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,4,1,1,0.400000006,40,4,23,1,0.159999996,0,1,16,1,3,900
