5.24901,1.83824,70.7608,7.48041,1.04306,7.01062,1.98951,54.8869,4.35242,92.3995,0.00000,256.500
5.21441,1.86868,64.5696,6.85355,0.872036,5.83750,1.64991,54.7809,3.80891,90.8283,0.00000,243.636
5.17914,1.89816,58.8760,6.27341,0.727835,4.85342,1.36648,54.6633,3.32995,89.2713,0.00000,231.944
5.14321,1.92668,53.6493,5.73760,0.606575,4.02994,1.13045,54.5348,2.90870,87.7303,0.00000,221.308
5.10661,1.95422,48.8593,5.24374,0.504869,3.34245,0.934314,54.3960,2.53889,86.2068,0.00000,211.622
5.06937,1.98076,44.4767,4.78940,0.419763,2.76972,0.771630,54.2475,2.21481,84.7025,0.00000,202.791
5.03150,2.00631,40.4726,4.37214,0.348695,2.29347,0.636916,54.0900,1.93124,83.2189,0.00000,194.727
4.99301,2.03084,36.8193,3.98957,0.289462,1.89811,0.525525,53.9243,1.68344,81.7573,0.00000,187.354
4.95391,2.05435,33.4903,3.63933,0.240177,1.57039,0.433538,53.7510,1.46719,80.3188,0.00000,180.601
4.91421,2.07683,30.4601,3.31914,0.199226,1.29907,0.357652,53.5709,1.27867,78.9046,0.00000,174.407
4.87392,2.09828,27.7048,3.02678,0.165244,1.07468,0.295103,53.3847,1.11448,77.5157,0.00000,168.714
4.83306,2.11868,25.2016,2.76014,0.137073,0.889256,0.243582,53.1932,0.971587,76.1528,0.00000,163.474
4.79164,2.13802,22.9294,2.51721,0.113737,0.736130,0.201163,52.9971,0.847313,74.8169,0.00000,158.640
4.74967,2.15631,20.8682,2.29608,0.0944196,0.609733,0.166249,52.7970,0.739287,73.5084,0.00000,154.174
4.70717,2.17353,18.9995,2.09495,0.0784345,0.505425,0.137514,52.5936,0.645418,72.2281,0.00000,150.040
4.66414,2.18968,17.3063,1.91214,0.0652101,0.419354,0.113864,52.3875,0.563873,70.9762,0.00000,146.206
4.62061,2.20476,15.7727,1.74607,0.0542698,0.348323,0.0943946,52.1793,0.493040,69.7532,0.00000,142.644
4.57658,2.21877,14.3840,1.59529,0.0452177,0.289687,0.0783594,51.9696,0.431512,68.5594,0.00000,139.328
4.53206,2.23169,13.1268,1.45842,0.0377253,0.241261,0.0651454,51.7589,0.378059,67.3949,0.00000,136.236
4.48708,2.24354,11.9888,1.33424,0.0315212,0.201245,0.0542488,51.5477,0.331611,66.2598,0.00000,133.348
4.44164,2.25430,10.9589,1.22158,0.0263802,0.168152,0.0452551,51.3366,0.291235,65.1543,0.00000,130.645
4.39575,2.26398,10.0266,1.11938,0.0221168,0.140760,0.0378246,51.1258,0.256122,64.0782,0.00000,128.111
4.34944,2.27258,9.18268,1.02668,0.0185778,0.118062,0.0316786,50.9159,0.225567,63.0316,0.00000,125.733
4.30272,2.28009,8.41860,0.942578,0.0156368,0.0992317,0.0265885,50.7073,0.198963,62.0142,0.00000,123.496
4.25560,2.28653,7.72665,0.866276,0.0131898,0.0835898,0.0223671,50.5002,0.175781,61.0259,0.00000,121.390
4.20809,2.29189,7.09984,0.797034,0.0111511,0.0705778,0.0188609,50.2949,0.155563,60.0664,0.00000,119.404
4.16021,2.29617,6.53183,0.734182,0.00944995,0.0597367,0.0159439,50.0919,0.137916,59.1355,0.00000,117.529
4.11198,2.29939,6.01689,0.677110,0.00802828,0.0506892,0.0135129,49.8913,0.122496,58.2329,0.00000,115.757
4.06340,2.30154,5.54984,0.625268,0.00683812,0.0431252,0.0114833,49.6934,0.109008,57.3582,0.00000,114.079
4.01450,2.30262,5.12601,0.578155,0.00584002,0.0367900,0.00978556,49.4985,0.0971971,56.5110,0.00000,112.490
3.96528,2.30265,4.74118,0.535319,0.00500138,0.0314735,0.00836258,49.3067,0.0868423,55.6909,0.00000,110.983
3.91577,2.30163,4.39157,0.496350,0.00429535,0.0270029,0.00716742,49.1181,0.0777528,54.8976,0.00000,109.552
3.86598,2.29957,4.07374,0.460880,0.00369975,0.0232358,0.00616146,48.9330,0.0697636,54.1305,0.00000,108.193
3.81592,2.29648,3.78461,0.428574,0.00319623,0.0200545,0.00531286,48.7516,0.0627320,53.3892,0.00000,106.900
3.76561,2.29236,3.52140,0.399131,0.00276963,0.0173621,0.00459539,48.5738,0.0565346,52.6732,0.00000,105.671
3.71507,2.28722,3.28162,0.372280,0.00240740,0.0150782,0.00398739,48.3999,0.0510649,51.9820,0.00000,104.501
3.66430,2.28108,3.06302,0.347774,0.00209912,0.0131363,0.00347093,48.2300,0.0462302,51.3151,0.00000,103.386
3.61333,2.27394,2.86358,0.325393,0.00183615,0.0114812,0.00303117,48.0640,0.0419505,50.6720,0.00000,102.324
3.56217,2.26582,2.68147,0.304938,0.00161130,0.0100674,0.00265583,47.9021,0.0381565,50.0521,0.00000,101.311
3.51083,2.25672,2.51506,0.286229,0.00141857,0.00885659,0.00233465,47.7444,0.0347878,49.4551,0.00000,100.346
3.45934,2.24666,2.36286,0.269103,0.00125299,0.00781714,0.00205915,47.5908,0.0317921,48.8802,0.00000,99.4254
3.40770,2.23566,2.22356,0.253416,0.00111039,0.00692262,0.00182225,47.4414,0.0291241,48.3270,0.00000,98.5470
3.35594,2.22371,2.09596,0.239033,0.000987263,0.00615088,0.00161802,47.2963,0.0267442,47.7950,0.00000,97.7090
3.30407,2.21085,1.97898,0.225838,0.000880703,0.00548345,0.00144151,47.1554,0.0246180,47.2836,0.00000,96.9094
